455,225,94,130,40,1,1,65.46988582611084,82.41136527061462,True,True,-0.011679354450470286,-0.011107019147644892,9,uniform,uniform,kde,cancer
455,48,109,900,30,1,1,165.88931035995483,54.380475997924805,True,True,-0.06680204541819842,-0.06141005333943966,9,uniform,uniform,kde,cancer
455,61,84,1160,80,1,1,130.81898283958435,111.77363348007202,True,True,-0.048944412142507554,-0.05332841282823463,9,uniform,uniform,kde,cancer
455,296,430,2020,120,1,1,321.15463280677795,87.39616012573242,True,True,-0.00014462654868255585,-0.020275399704118943,9,uniform,uniform,kde,cancer
455,444,441,1470,90,1,1,252.7761664390564,154.23702144622803,True,True,-0.0004918308174822418,-0.017615686430192387,9,uniform,uniform,kde,cancer
455,439,228,2990,230,1,1,383.65997648239136,141.59564208984375,True,True,-0.006501799395642066,-0.005816012403125316,9,uniform,uniform,kde,cancer
455,79,140,4350,210,1,1,439.2195553779602,93.08016228675842,True,True,-0.07623328188161843,-0.07991611393460821,9,uniform,uniform,kde,cancer
455,405,108,3290,3890,1,1,339.32598304748535,315.8813292980194,True,True,-0.01090864665621058,-0.011868384549094058,9,uniform,uniform,kde,cancer
431,228,90,8030,60,1,1,624.3409307003021,78.77323484420776,True,True,-0.0029854395467841565,-0.005798729297916209,9,uniform,uniform,kde,cancer
455,356,424,4490,60,1,1,583.1509187221527,122.69132971763611,True,True,-0.013389139469139664,-0.01959834696923105,9,uniform,uniform,kde,cancer
446,173,193,9050,110,1,1,742.5270442962646,66.85268568992615,True,True,-0.15021504838890684,-0.13450940586824747,9,uniform,uniform,kde,cancer
455,257,237,5790,150,1,1,712.2690870761871,104.10790634155273,True,True,-0.013788515550952203,-0.011971708088182704,9,uniform,uniform,kde,cancer
455,342,85,5750,160,1,1,767.3050405979156,160.25159811973572,True,True,-0.0022595970031739224,-0.0019336476147916734,9,uniform,uniform,kde,cancer
444,153,305,10750,90,1,1,921.3317024707794,56.20926856994629,True,True,-0.02160568224522211,-0.022767099103066568,9,uniform,uniform,kde,cancer
455,186,208,8890,50,1,1,907.8403158187866,73.24902296066284,True,True,-0.07932389957192709,-0.06401702465818436,9,uniform,uniform,kde,cancer
455,294,100,9170,260,1,1,928.7853813171387,115.40111923217773,True,True,-0.0036610829633421603,-0.002779466769674474,9,uniform,uniform,kde,cancer
454,265,160,11180,200,1,1,1111.9283390045166,79.0803713798523,True,True,-0.06370508769757266,-0.0486856222542326,9,uniform,uniform,kde,cancer
455,220,59,12250,230,1,1,1190.6293680667877,104.19078302383423,True,True,-0.04645556020496559,-0.06363724003626545,9,uniform,uniform,kde,cancer
455,131,282,11930,50,1,1,1202.177453994751,109.03068017959595,True,True,-0.10116265123929916,-0.08772613943782384,9,uniform,uniform,kde,cancer
452,190,181,13520,100,1,1,1273.8361835479736,60.96213674545288,True,True,-0.09843939102734649,-0.09125873687467201,9,uniform,uniform,kde,cancer
455,435,275,11690,90,1,1,1393.3265476226807,106.61637139320374,True,True,-0.0026839990448612626,-0.004607191302662141,9,uniform,uniform,kde,cancer
455,160,11,13070,1070,1,1,1389.6522023677826,160.0536503791809,True,True,-0.008498589472666932,-0.023517834247204914,9,uniform,uniform,kde,cancer
455,409,209,14240,260,1,1,1596.0182790756226,146.67572784423828,True,True,-0.003628547657813452,-0.004374262693505182,9,uniform,uniform,kde,cancer
455,401,149,15600,100,1,1,1641.4288446903229,99.90795922279358,True,True,-0.007277903868684897,-0.007831464237557345,9,uniform,uniform,kde,cancer
455,331,267,15770,120,1,1,1663.688862323761,93.81990694999695,True,True,-0.004304685377748605,-0.003916160100562192,9,uniform,uniform,kde,cancer
455,253,123,16150,370,1,2,1688.775514125824,98.2052047252655,True,True,-0.0013788096592556533,-0.0873076651738526,9,uniform,uniform,kde,cancer
455,199,187,17130,50,1,1,1728.6214225292206,59.4393265247345,True,True,-0.02249617173508708,-0.02210516417952127,9,uniform,uniform,kde,cancer
455,330,315,11930,450,1,1,1676.139723777771,163.72988271713257,True,True,-0.0006220663936758488,-0.0020924388740546605,9,uniform,uniform,kde,cancer
455,327,154,17150,390,1,1,1789.514592409134,116.43983936309814,True,True,-0.041581679584011405,-0.0387838029245178,9,uniform,uniform,kde,cancer
455,310,289,15930,170,1,1,1785.2591099739075,112.32370638847351,True,True,-0.01410615749686676,-0.012069917368443076,9,uniform,uniform,kde,cancer
455,338,78,19230,140,1,1,1892.3241837024689,102.5633978843689,True,True,-0.003986065272974421,-0.004596840922309493,9,uniform,uniform,kde,cancer
455,255,149,22310,90,1,1,2584.3577370643616,76.88592767715454,True,True,-0.01984469519635039,-0.01624759248065048,9,uniform,uniform,kde,cancer
455,351,198,28960,190,1,1,2983.772532224655,171.4954001903534,True,True,-0.006034042963755374,-0.007080499479353377,9,uniform,uniform,kde,cancer
455,443,200,33240,70,1,1,3452.833114862442,89.88505148887634,True,True,-0.02190199510911398,-0.02258034473544251,9,uniform,uniform,kde,cancer
455,376,263,31050,100,1,1,3505.216280937195,93.70881247520447,True,True,-0.017293170600911182,-0.013546919363734635,9,uniform,uniform,kde,cancer
455,372,89,32530,140,1,1,3496.1902804374695,106.64237642288208,True,True,-0.0028490840713899105,-0.009139974529853895,9,uniform,uniform,kde,cancer
455,434,52,34610,220,1,1,3535.5922181606293,154.48111963272095,True,True,-0.0011851173840697951,-0.0005306839597441341,9,uniform,uniform,kde,cancer
455,390,86,37970,20,1,1,4130.101881027222,93.68860530853271,True,True,-0.00835124452475548,-0.00817663457787785,9,uniform,uniform,kde,cancer
455,387,113,34300,120,1,1,4121.736331939697,117.77584290504456,True,True,-0.00538646414234812,-0.008533561137506246,9,uniform,uniform,kde,cancer
455,338,333,51370,190,1,1,5584.787343978882,193.68145728111267,True,True,-0.005480188393481725,-0.007387013390334967,9,uniform,uniform,kde,cancer
452,311,23,91550,240,2,2,7212.404208898544,85.48524260520935,False,True,1,-0.03766014309324495,9,uniform,uniform,kde,cancer
455,394,51,78940,480,2,2,7212.755359172821,121.71474289894104,False,True,1,-0.08964132093158124,9,uniform,uniform,kde,cancer
455,75,29,89500,1860,2,2,7264.499698162079,158.60830426216125,False,True,1,-0.1254399703217816,9,uniform,uniform,kde,cancer
452,244,21,94710,6120,2,3,7254.461351633072,379.78322172164917,False,True,1,-0.03352401408720135,9,uniform,uniform,kde,cancer
455,385,84,66680,15950,2,3,7263.042944908142,912.5554239749908,False,True,1,-0.06064521799860678,9,uniform,uniform,kde,cancer
455,434,47,71750,17030,2,3,7264.346606016159,911.4487035274506,False,True,1,-0.032835835161543356,9,uniform,uniform,kde,cancer
455,318,2,73340,349840,2,20,7260.979592323303,3259.695964574814,False,True,1,-0.00650726509274727,9,uniform,uniform,kde,cancer
455,362,47,61700,184950,2,7,7263.006793498993,3361.99565076828,False,True,1,-0.00034573306130038976,9,uniform,uniform,kde,cancer
455,406,8,58360,231610,2,11,7237.797982931137,4056.5717480182648,False,True,1,-0.0022979984779307504,9,uniform,uniform,kde,cancer
455,441,177,65440,672540,2,23,7233.113969564438,7328.999922275543,False,False,1,1,9,uniform,uniform,kde,cancer
